Iteration,Algorithm,Core_Type,IPC,Memory_Usage,Cache_Hit_Rate
9,LU,Out-of-Order,1.52,592.2,0.88
9,Convolution,In-Order,1.31,340.1,0.77
9,Radix,Out-of-Order,1.69,358.5,0.9
9,LU,In-Order,0.99,355.1,0.79
9,Radix,In-Order,0.8,543.0,0.79
9,Radix,Out-of-Order,1.66,514.9,0.88
9,Convolution,Out-of-Order,1.12,384.2,0.88
9,Matrix_Multiplication,In-Order,1.14,445.5,0.81
9,Convolution,Out-of-Order,1.43,301.1,0.9
9,LU,In-Order,1.05,520.7,0.8
9,LU,In-Order,1.19,541.1,0.79
9,LU,Out-of-Order,1.68,390.0,0.88
9,Radix,In-Order,0.83,362.7,0.78
9,Radix,Out-of-Order,1.44,387.1,0.89
9,Radix,In-Order,1.23,409.3,0.8
9,FFT,Out-of-Order,1.5,385.8,0.91
9,Radix,In-Order,0.89,562.8,0.79
9,Radix,Out-of-Order,1.8,346.6,0.89
9,FFT,In-Order,0.89,489.5,0.79
9,Radix,In-Order,0.91,355.7,0.81
9,Matrix_Multiplication,Out-of-Order,1.66,367.6,0.87
9,LU,Out-of-Order,1.35,423.7,0.89
9,Matrix_Multiplication,Out-of-Order,1.55,530.5,0.88
9,Convolution,Out-of-Order,1.06,320.7,0.87
9,Convolution,Out-of-Order,1.1,572.0,0.9
9,LU,Out-of-Order,1.29,386.3,0.9
9,FFT,Out-of-Order,1.59,590.7,0.88
9,Radix,Out-of-Order,1.06,342.8,0.9
9,LU,Out-of-Order,1.17,317.9,0.9
9,Radix,Out-of-Order,1.31,428.6,0.9
9,Matrix_Multiplication,Out-of-Order,1.02,520.3,0.91
9,Radix,In-Order,0.89,400.4,0.79
9,Radix,In-Order,1.11,535.6,0.8
9,Matrix_Multiplication,Out-of-Order,1.64,386.9,0.88
9,FFT,Out-of-Order,1.55,384.0,0.88
9,Matrix_Multiplication,Out-of-Order,1.38,331.8,0.9
9,Matrix_Multiplication,Out-of-Order,1.77,330.0,0.88
9,FFT,Out-of-Order,1.47,475.4,0.89
9,FFT,In-Order,1.32,373.1,0.81
9,Convolution,In-Order,1.21,313.0,0.78
9,LU,Out-of-Order,1.12,397.7,0.88
9,Radix,In-Order,0.88,495.4,0.79
9,Convolution,In-Order,1.33,428.5,0.78
9,Radix,Out-of-Order,1.43,377.4,0.87
9,LU,Out-of-Order,1.56,303.1,0.89
9,Radix,In-Order,0.97,523.4,0.8
9,LU,In-Order,1.41,360.2,0.79
9,Radix,Out-of-Order,1.28,486.2,0.88
9,LU,In-Order,0.92,365.4,0.77
9,Radix,In-Order,1.0,558.3,0.8
9,Radix,Out-of-Order,1.77,373.8,0.9
9,FFT,Out-of-Order,1.35,454.5,0.9
9,FFT,In-Order,1.16,545.7,0.78
9,FFT,In-Order,0.84,332.8,0.81
9,Convolution,In-Order,1.34,304.1,0.77
9,Radix,Out-of-Order,1.22,441.2,0.89
9,Matrix_Multiplication,In-Order,1.2,343.9,0.8
9,Convolution,Out-of-Order,1.46,344.2,0.9
9,Matrix_Multiplication,Out-of-Order,1.43,390.0,0.87
9,Radix,Out-of-Order,1.58,374.1,0.91
9,Radix,Out-of-Order,1.29,431.1,0.87
9,Radix,In-Order,1.14,426.5,0.78
9,Convolution,Out-of-Order,1.05,495.9,0.9
9,LU,In-Order,0.95,421.6,0.77
9,Matrix_Multiplication,Out-of-Order,1.16,480.3,0.89
9,Convolution,In-Order,0.82,406.9,0.78
9,Matrix_Multiplication,Out-of-Order,1.67,542.7,0.87
9,Matrix_Multiplication,In-Order,0.84,484.3,0.8
9,FFT,In-Order,1.45,571.6,0.79
9,FFT,Out-of-Order,1.67,453.9,0.87
9,FFT,Out-of-Order,1.42,477.2,0.9
9,Radix,In-Order,1.46,402.5,0.78
9,FFT,In-Order,1.15,464.3,0.78
9,FFT,Out-of-Order,1.09,586.4,0.87
9,FFT,In-Order,0.98,471.6,0.79
9,FFT,Out-of-Order,1.23,569.3,0.89
9,LU,Out-of-Order,1.15,354.7,0.88
9,Radix,Out-of-Order,1.06,502.5,0.89
9,Radix,Out-of-Order,1.14,404.3,0.87
9,LU,In-Order,1.46,574.8,0.81
9,FFT,In-Order,0.93,509.8,0.77
9,LU,Out-of-Order,1.65,339.1,0.9
9,LU,In-Order,0.99,331.7,0.78
9,FFT,Out-of-Order,1.39,310.3,0.87
9,LU,Out-of-Order,1.2,562.7,0.89
9,LU,Out-of-Order,1.42,565.5,0.91
9,LU,In-Order,1.27,589.7,0.78
9,FFT,In-Order,1.24,312.2,0.79
9,Convolution,Out-of-Order,1.78,424.7,0.89
9,FFT,Out-of-Order,1.2,329.0,0.9
9,FFT,In-Order,0.92,430.4,0.8
9,LU,Out-of-Order,1.32,505.6,0.9
9,LU,Out-of-Order,1.06,310.3,0.9
9,LU,Out-of-Order,1.75,321.9,0.9
9,Radix,Out-of-Order,1.26,302.0,0.9
9,LU,In-Order,1.31,457.1,0.77
9,LU,In-Order,0.91,534.8,0.8
9,LU,Out-of-Order,1.04,541.3,0.87
9,Matrix_Multiplication,In-Order,0.97,424.5,0.8
9,Radix,In-Order,1.19,528.6,0.8
9,LU,Out-of-Order,1.59,554.3,0.91
9,Convolution,In-Order,0.84,384.9,0.78
9,LU,In-Order,1.34,546.5,0.77
9,Matrix_Multiplication,Out-of-Order,1.38,462.9,0.91
9,LU,In-Order,1.06,485.3,0.8
9,FFT,In-Order,0.91,324.7,0.78
9,Radix,In-Order,0.97,379.1,0.8
9,Convolution,In-Order,0.95,583.5,0.81
9,LU,Out-of-Order,1.12,390.1,0.88
9,FFT,In-Order,0.94,472.9,0.79
9,FFT,Out-of-Order,1.09,440.8,0.88
9,Matrix_Multiplication,In-Order,0.83,518.5,0.78
9,Radix,Out-of-Order,1.48,487.8,0.91
9,Convolution,Out-of-Order,1.54,360.2,0.91
9,FFT,In-Order,1.48,584.2,0.79
9,FFT,In-Order,0.94,514.3,0.77
9,LU,Out-of-Order,1.24,433.7,0.88
9,LU,Out-of-Order,1.52,561.8,0.9
9,FFT,Out-of-Order,1.17,547.7,0.91
9,Radix,Out-of-Order,1.62,318.4,0.89
9,LU,In-Order,1.3,558.5,0.77
9,Convolution,Out-of-Order,1.55,494.7,0.88
9,Radix,In-Order,0.97,409.1,0.78
9,LU,Out-of-Order,1.3,513.1,0.91
9,LU,In-Order,0.83,591.6,0.78
9,Radix,Out-of-Order,1.58,340.0,0.9
9,Matrix_Multiplication,Out-of-Order,1.58,329.2,0.9
9,Radix,Out-of-Order,1.09,364.2,0.91
9,Radix,In-Order,1.41,407.7,0.81
9,LU,Out-of-Order,1.04,517.4,0.91
9,Matrix_Multiplication,Out-of-Order,1.69,519.5,0.91
9,Matrix_Multiplication,Out-of-Order,1.66,321.7,0.9
9,LU,In-Order,0.9,482.4,0.81
9,FFT,In-Order,1.02,441.3,0.79
9,Convolution,In-Order,1.25,573.6,0.77
9,LU,Out-of-Order,1.4,365.0,0.89
9,LU,Out-of-Order,1.16,381.1,0.89
9,Matrix_Multiplication,Out-of-Order,1.8,467.6,0.88
9,FFT,In-Order,1.45,504.7,0.79
9,Matrix_Multiplication,Out-of-Order,1.45,380.3,0.89
9,FFT,In-Order,0.93,415.7,0.77
9,Convolution,In-Order,1.4,570.4,0.77
9,LU,Out-of-Order,1.31,434.5,0.88
9,Matrix_Multiplication,Out-of-Order,1.3,348.2,0.9
9,LU,Out-of-Order,1.59,427.9,0.87
9,LU,Out-of-Order,1.52,465.0,0.87
9,Matrix_Multiplication,In-Order,1.16,511.8,0.79
9,Convolution,Out-of-Order,1.55,569.8,0.88
9,Matrix_Multiplication,Out-of-Order,1.13,509.7,0.89
9,LU,In-Order,0.87,381.3,0.78
9,FFT,In-Order,1.48,324.0,0.79
9,Radix,Out-of-Order,1.3,576.9,0.9
9,Convolution,Out-of-Order,1.64,359.4,0.87
9,FFT,Out-of-Order,1.08,553.5,0.89
9,LU,In-Order,1.44,385.1,0.81
9,Convolution,In-Order,1.19,571.2,0.8
9,Radix,In-Order,1.26,571.1,0.81
9,Matrix_Multiplication,Out-of-Order,1.25,492.8,0.87
9,Radix,In-Order,1.36,556.8,0.77
9,Radix,In-Order,1.04,335.3,0.77
9,Matrix_Multiplication,Out-of-Order,1.44,557.0,0.87
9,Matrix_Multiplication,In-Order,1.03,530.1,0.78
9,LU,In-Order,0.96,413.0,0.8
9,Matrix_Multiplication,Out-of-Order,1.39,306.6,0.87
9,Matrix_Multiplication,In-Order,1.21,399.8,0.8
9,FFT,In-Order,1.24,429.6,0.8
9,LU,In-Order,1.03,386.3,0.81
9,Radix,Out-of-Order,1.48,499.1,0.91
9,Matrix_Multiplication,Out-of-Order,1.6,578.1,0.88
9,Matrix_Multiplication,Out-of-Order,1.64,391.7,0.9
9,Convolution,In-Order,1.0,360.7,0.77
9,Convolution,In-Order,1.22,580.7,0.78
9,FFT,Out-of-Order,1.08,388.9,0.9
9,FFT,Out-of-Order,1.65,451.0,0.9
9,Convolution,Out-of-Order,1.02,331.2,0.9
9,Convolution,In-Order,0.85,300.9,0.79
9,Matrix_Multiplication,In-Order,1.05,529.3,0.78
9,FFT,Out-of-Order,1.45,430.9,0.89
10,FFT,In-Order,1.25,576.3,0.79
10,Matrix_Multiplication,In-Order,1.01,303.6,0.79
10,LU,Out-of-Order,1.54,302.2,0.92
10,Matrix_Multiplication,Out-of-Order,1.15,523.0,0.89
10,Convolution,In-Order,0.91,349.5,0.82
10,FFT,In-Order,1.08,339.9,0.82
10,Radix,Out-of-Order,1.31,355.3,0.9
10,Convolution,Out-of-Order,1.51,400.1,0.9
10,Radix,Out-of-Order,1.21,392.3,0.88
10,FFT,Out-of-Order,1.31,426.7,0.92
10,LU,In-Order,1.33,346.7,0.81
10,Radix,Out-of-Order,1.24,584.1,0.92
10,Matrix_Multiplication,In-Order,0.81,334.9,0.8
10,Radix,Out-of-Order,1.73,357.1,0.91
10,FFT,Out-of-Order,1.02,556.6,0.88
10,Convolution,Out-of-Order,1.49,403.6,0.91
10,FFT,In-Order,0.85,300.0,0.82
10,LU,Out-of-Order,1.51,334.3,0.88
10,Matrix_Multiplication,Out-of-Order,1.28,593.6,0.91
10,Convolution,Out-of-Order,1.03,437.7,0.89
10,LU,In-Order,0.9,507.2,0.79
10,Matrix_Multiplication,Out-of-Order,1.46,426.8,0.88
10,Radix,Out-of-Order,1.32,391.5,0.92
10,Radix,Out-of-Order,1.64,334.8,0.88
10,Matrix_Multiplication,In-Order,1.44,410.6,0.8
10,FFT,In-Order,0.92,539.5,0.79
10,Matrix_Multiplication,In-Order,1.27,404.5,0.8
10,LU,In-Order,0.8,329.3,0.8
10,LU,Out-of-Order,1.06,442.8,0.88
10,Matrix_Multiplication,In-Order,1.01,482.5,0.82
10,Matrix_Multiplication,Out-of-Order,1.7,556.0,0.92
10,Matrix_Multiplication,In-Order,1.04,377.6,0.79
10,Matrix_Multiplication,Out-of-Order,1.2,376.5,0.92
10,Convolution,In-Order,1.34,578.7,0.78
10,Convolution,In-Order,1.15,435.6,0.8
10,Radix,Out-of-Order,1.03,405.9,0.88
10,LU,Out-of-Order,1.46,535.8,0.88
10,FFT,In-Order,1.23,477.7,0.81
10,LU,Out-of-Order,1.47,388.7,0.91
10,LU,In-Order,0.98,306.1,0.79
10,LU,In-Order,0.93,534.3,0.82
10,FFT,Out-of-Order,1.57,468.9,0.88
10,FFT,In-Order,1.38,312.1,0.79
10,Matrix_Multiplication,In-Order,0.86,340.6,0.81
10,Matrix_Multiplication,Out-of-Order,1.13,315.5,0.92
10,Matrix_Multiplication,In-Order,0.81,508.6,0.79
10,LU,Out-of-Order,1.75,368.5,0.91
10,Convolution,Out-of-Order,1.65,429.5,0.89
10,FFT,In-Order,1.13,462.9,0.79
10,Radix,In-Order,0.83,369.6,0.8
10,Radix,In-Order,1.15,457.2,0.78
10,LU,Out-of-Order,1.28,558.1,0.89
10,Convolution,Out-of-Order,1.73,467.9,0.89
10,FFT,Out-of-Order,1.64,563.6,0.89
10,Radix,Out-of-Order,1.18,308.3,0.92
10,Matrix_Multiplication,Out-of-Order,1.75,561.8,0.9
10,FFT,Out-of-Order,1.54,577.5,0.9
10,FFT,In-Order,1.15,305.5,0.8
10,Convolution,Out-of-Order,1.29,304.7,0.9
10,FFT,In-Order,0.89,535.4,0.8
10,FFT,Out-of-Order,1.11,557.2,0.9
10,Convolution,Out-of-Order,1.72,438.8,0.9
10,LU,In-Order,1.15,493.4,0.79
10,Radix,In-Order,1.37,420.7,0.78
10,FFT,Out-of-Order,1.79,456.8,0.88
10,Convolution,Out-of-Order,1.07,540.5,0.91
10,Matrix_Multiplication,Out-of-Order,1.32,385.2,0.9
10,FFT,Out-of-Order,1.51,456.4,0.88
10,Matrix_Multiplication,Out-of-Order,1.0,351.1,0.92
10,FFT,Out-of-Order,1.62,488.4,0.89
10,Convolution,Out-of-Order,1.5,486.2,0.92
10,LU,In-Order,1.37,378.8,0.82
10,Radix,In-Order,1.14,564.8,0.8
10,Radix,Out-of-Order,1.17,475.7,0.91
10,Matrix_Multiplication,Out-of-Order,1.58,405.2,0.88
10,Matrix_Multiplication,In-Order,1.45,308.1,0.79
10,Convolution,Out-of-Order,1.32,400.9,0.9
10,Convolution,In-Order,0.91,485.4,0.81
10,Convolution,Out-of-Order,1.54,439.1,0.89
10,Matrix_Multiplication,Out-of-Order,1.28,529.6,0.92
10,LU,Out-of-Order,1.16,513.0,0.91
10,Radix,In-Order,0.91,491.7,0.8
10,Convolution,Out-of-Order,1.57,516.8,0.88
10,Radix,In-Order,0.87,332.1,0.78
10,Matrix_Multiplication,In-Order,1.41,378.7,0.82
10,Convolution,Out-of-Order,1.21,334.7,0.89
10,Radix,In-Order,1.04,403.7,0.79
10,LU,In-Order,0.82,536.3,0.8
10,Matrix_Multiplication,In-Order,1.06,492.7,0.78
10,LU,In-Order,1.32,566.9,0.78
10,Radix,In-Order,1.36,478.6,0.79
10,Matrix_Multiplication,Out-of-Order,1.26,393.4,0.91
10,Convolution,Out-of-Order,1.54,337.6,0.91
10,Matrix_Multiplication,Out-of-Order,1.77,358.7,0.91
10,LU,Out-of-Order,1.46,477.5,0.9
10,LU,In-Order,0.91,391.9,0.81
10,Matrix_Multiplication,In-Order,1.2,512.7,0.78
10,Convolution,Out-of-Order,1.79,416.6,0.89
10,Matrix_Multiplication,In-Order,1.32,464.2,0.79
10,Matrix_Multiplication,In-Order,0.88,342.7,0.8
10,FFT,Out-of-Order,1.76,436.9,0.91
10,FFT,In-Order,1.45,316.7,0.78
10,FFT,In-Order,0.89,504.6,0.79
10,FFT,In-Order,1.04,522.5,0.8
10,Convolution,Out-of-Order,1.46,350.9,0.91
10,Matrix_Multiplication,In-Order,1.38,548.1,0.8
10,LU,Out-of-Order,1.56,512.6,0.9
10,FFT,In-Order,0.85,364.3,0.78
10,Matrix_Multiplication,Out-of-Order,1.75,355.8,0.92
10,Radix,In-Order,1.04,570.9,0.78
10,FFT,Out-of-Order,1.65,366.5,0.9
10,Radix,Out-of-Order,1.01,307.1,0.89
10,LU,Out-of-Order,1.05,433.1,0.88
10,FFT,Out-of-Order,1.64,401.5,0.89
10,Matrix_Multiplication,In-Order,1.17,416.8,0.79
10,Radix,Out-of-Order,1.27,480.1,0.91
10,FFT,In-Order,0.93,386.0,0.81
10,Radix,In-Order,0.97,392.3,0.78
10,Matrix_Multiplication,Out-of-Order,1.11,581.6,0.92
10,Radix,Out-of-Order,1.06,311.1,0.91
10,FFT,Out-of-Order,1.6,496.7,0.91
10,FFT,In-Order,1.25,507.1,0.79
10,Convolution,Out-of-Order,1.53,368.2,0.89
10,Matrix_Multiplication,Out-of-Order,1.53,521.6,0.89
10,Matrix_Multiplication,In-Order,1.02,437.3,0.8
10,Convolution,Out-of-Order,1.16,360.3,0.9
10,Convolution,Out-of-Order,1.2,596.1,0.88
10,Matrix_Multiplication,Out-of-Order,1.66,320.7,0.89
10,Convolution,In-Order,1.3,430.9,0.81
10,LU,Out-of-Order,1.01,313.1,0.9
10,FFT,Out-of-Order,1.09,569.3,0.9
10,Radix,Out-of-Order,1.25,540.7,0.89
10,Radix,In-Order,1.32,584.6,0.81
10,Radix,Out-of-Order,1.35,497.6,0.88
10,Convolution,In-Order,1.17,423.9,0.8
10,FFT,In-Order,1.27,440.4,0.78
10,Radix,Out-of-Order,1.6,554.8,0.92
10,FFT,In-Order,1.12,307.0,0.78
10,FFT,In-Order,0.83,308.3,0.78
10,FFT,In-Order,1.34,361.8,0.82
10,FFT,In-Order,1.26,377.3,0.78
10,LU,In-Order,1.05,327.7,0.79
10,Convolution,In-Order,1.24,463.5,0.79
10,LU,In-Order,0.87,443.6,0.8
10,Matrix_Multiplication,In-Order,1.49,331.7,0.82
10,FFT,In-Order,1.32,521.7,0.78
10,Radix,In-Order,1.27,423.1,0.8
10,Convolution,Out-of-Order,1.36,362.8,0.89
10,LU,Out-of-Order,1.75,558.3,0.89
10,FFT,Out-of-Order,1.66,540.1,0.9
10,Matrix_Multiplication,In-Order,1.25,338.1,0.82
10,FFT,Out-of-Order,1.35,463.6,0.9
10,FFT,In-Order,1.33,533.1,0.8
10,Matrix_Multiplication,Out-of-Order,1.31,310.5,0.91
10,FFT,In-Order,0.96,563.0,0.81
10,Convolution,Out-of-Order,1.09,408.8,0.91
10,Convolution,Out-of-Order,1.7,324.7,0.89
10,Convolution,Out-of-Order,1.55,447.1,0.91
10,Convolution,In-Order,0.94,300.2,0.79
10,FFT,Out-of-Order,1.26,331.6,0.89
10,Convolution,Out-of-Order,1.47,564.0,0.89
10,Radix,In-Order,1.48,599.1,0.79
10,Radix,In-Order,1.11,367.5,0.81
10,Matrix_Multiplication,In-Order,1.14,448.4,0.82
10,FFT,Out-of-Order,1.66,333.3,0.88
10,FFT,Out-of-Order,1.43,331.3,0.89
10,Convolution,Out-of-Order,1.51,539.8,0.9
10,LU,In-Order,1.16,366.3,0.78
10,Matrix_Multiplication,Out-of-Order,1.72,377.3,0.9
10,LU,Out-of-Order,1.11,553.2,0.9
10,Convolution,In-Order,0.98,512.4,0.8
10,FFT,In-Order,0.81,321.5,0.8
10,Radix,Out-of-Order,1.38,361.6,0.91
10,Matrix_Multiplication,In-Order,1.11,479.2,0.81
10,Radix,Out-of-Order,1.62,326.5,0.9
10,LU,In-Order,1.22,328.0,0.81
10,LU,In-Order,1.29,381.3,0.79
10,LU,Out-of-Order,1.19,590.3,0.9
10,FFT,Out-of-Order,1.02,581.8,0.91
10,Radix,In-Order,0.93,479.6,0.81
10,Matrix_Multiplication,In-Order,1.22,475.1,0.78
10,FFT,In-Order,1.45,583.3,0.79
10,Radix,Out-of-Order,1.67,342.8,0.9
10,Radix,In-Order,1.1,438.2,0.8
10,Matrix_Multiplication,Out-of-Order,1.64,388.7,0.9
10,Convolution,Out-of-Order,1.16,480.5,0.91
10,FFT,In-Order,0.89,580.3,0.8
10,FFT,In-Order,1.5,378.6,0.81
10,Radix,In-Order,1.48,397.7,0.82
10,Matrix_Multiplication,In-Order,1.19,348.9,0.81
10,FFT,In-Order,1.23,591.6,0.8
10,Matrix_Multiplication,Out-of-Order,1.09,361.9,0.91
10,Radix,Out-of-Order,1.18,404.0,0.92
10,FFT,Out-of-Order,1.29,495.3,0.88
10,FFT,In-Order,0.98,583.1,0.81
10,Matrix_Multiplication,In-Order,1.19,520.6,0.78
10,Radix,In-Order,0.84,365.8,0.8
10,FFT,In-Order,0.98,342.4,0.79
10,Matrix_Multiplication,In-Order,0.91,553.3,0.79
10,FFT,Out-of-Order,1.2,303.1,0.88
10,Convolution,In-Order,1.37,535.4,0.82
10,Radix,Out-of-Order,1.41,475.4,0.89
10,Matrix_Multiplication,Out-of-Order,1.07,389.4,0.92
10,LU,Out-of-Order,1.09,587.6,0.91
10,FFT,Out-of-Order,1.71,417.9,0.92
10,Radix,Out-of-Order,1.4,420.5,0.9
10,LU,In-Order,1.12,339.0,0.8
10,LU,In-Order,1.12,370.1,0.79
10,FFT,Out-of-Order,1.7,525.6,0.9
10,Radix,In-Order,1.31,333.3,0.82
10,Radix,In-Order,1.09,573.4,0.8
10,Radix,In-Order,0.94,596.1,0.81
10,Radix,Out-of-Order,1.05,452.1,0.92
10,Convolution,Out-of-Order,1.39,592.0,0.88
10,Radix,In-Order,0.85,433.1,0.8
10,Matrix_Multiplication,Out-of-Order,1.77,315.9,0.92
10,LU,Out-of-Order,1.24,543.6,0.92
10,LU,Out-of-Order,1.03,359.5,0.88
10,Matrix_Multiplication,Out-of-Order,1.11,468.0,0.91
10,LU,In-Order,1.29,582.5,0.81
10,Matrix_Multiplication,Out-of-Order,1.45,502.2,0.9
10,FFT,In-Order,1.08,382.2,0.79
10,Radix,In-Order,0.88,385.0,0.82
10,FFT,Out-of-Order,1.73,546.6,0.9
10,LU,Out-of-Order,1.66,535.8,0.88
10,Matrix_Multiplication,In-Order,1.17,392.1,0.81
10,LU,Out-of-Order,1.17,353.2,0.91
10,Matrix_Multiplication,Out-of-Order,1.4,408.0,0.91
10,Radix,Out-of-Order,1.48,510.8,0.89
10,Convolution,Out-of-Order,1.5,445.9,0.89
10,Radix,In-Order,1.3,394.4,0.82
10,Radix,In-Order,1.02,565.7,0.79
10,FFT,Out-of-Order,1.07,313.4,0.91
10,Radix,In-Order,1.23,442.0,0.81
10,FFT,Out-of-Order,1.09,494.2,0.89
10,FFT,In-Order,1.28,569.4,0.79
10,FFT,Out-of-Order,1.79,401.0,0.89
10,Convolution,Out-of-Order,1.03,583.4,0.9
10,FFT,Out-of-Order,1.12,495.7,0.89
10,Convolution,Out-of-Order,1.34,586.9,0.89
10,Matrix_Multiplication,In-Order,1.18,478.8,0.81
10,FFT,Out-of-Order,1.76,596.1,0.89
10,LU,Out-of-Order,1.15,323.7,0.89
10,Matrix_Multiplication,Out-of-Order,1.28,599.8,0.91
10,FFT,In-Order,1.43,509.8,0.79
10,LU,Out-of-Order,1.03,458.9,0.89
10,Matrix_Multiplication,Out-of-Order,1.5,556.0,0.88
10,LU,In-Order,0.97,431.5,0.79
10,Radix,Out-of-Order,1.29,387.8,0.89
10,Convolution,Out-of-Order,1.68,505.6,0.89
10,Radix,In-Order,0.86,589.5,0.81
10,LU,Out-of-Order,1.29,310.7,0.92
10,Convolution,Out-of-Order,1.26,488.8,0.91
10,Convolution,Out-of-Order,1.1,530.5,0.89
10,Convolution,Out-of-Order,1.19,328.4,0.91
10,Matrix_Multiplication,In-Order,0.87,413.7,0.79
10,FFT,Out-of-Order,1.51,346.1,0.88
10,FFT,Out-of-Order,1.07,563.0,0.88
10,LU,Out-of-Order,1.16,443.7,0.9
10,Convolution,Out-of-Order,1.4,417.0,0.9
10,Matrix_Multiplication,Out-of-Order,1.72,538.4,0.9
10,Radix,In-Order,1.24,343.6,0.8
10,Radix,Out-of-Order,1.45,486.5,0.9
10,Radix,In-Order,1.08,598.2,0.79
10,Convolution,Out-of-Order,1.3,329.8,0.89
10,FFT,Out-of-Order,1.13,584.9,0.91
10,Matrix_Multiplication,Out-of-Order,1.64,524.4,0.89
10,LU,In-Order,1.21,463.7,0.78
10,Matrix_Multiplication,In-Order,1.49,531.6,0.79
10,FFT,Out-of-Order,1.75,460.3,0.92
10,LU,In-Order,1.01,585.3,0.79
10,FFT,In-Order,1.34,460.0,0.79
10,Matrix_Multiplication,In-Order,1.18,341.7,0.78
10,FFT,In-Order,1.14,348.5,0.78
10,FFT,Out-of-Order,1.73,378.1,0.88
10,LU,Out-of-Order,1.32,444.7,0.91
10,Convolution,In-Order,1.14,367.4,0.81
10,LU,In-Order,0.9,520.6,0.8
10,Radix,In-Order,1.05,314.3,0.79
10,Matrix_Multiplication,Out-of-Order,1.17,335.8,0.9
10,Radix,In-Order,0.96,468.1,0.8
10,Radix,Out-of-Order,1.78,325.1,0.89
10,Convolution,In-Order,1.13,427.6,0.79
10,Matrix_Multiplication,Out-of-Order,1.04,563.2,0.9
10,Convolution,In-Order,0.83,476.9,0.81
10,LU,In-Order,1.39,456.8,0.78
10,FFT,Out-of-Order,1.16,317.6,0.91
10,LU,Out-of-Order,1.12,546.7,0.9
10,FFT,In-Order,0.96,480.0,0.79
10,LU,Out-of-Order,1.27,544.9,0.89
10,FFT,In-Order,0.83,350.2,0.81
10,FFT,In-Order,1.14,307.7,0.8
10,Matrix_Multiplication,Out-of-Order,1.14,366.2,0.9
10,FFT,Out-of-Order,1.42,421.5,0.9
10,FFT,In-Order,1.49,520.6,0.8
10,FFT,In-Order,1.43,574.2,0.8
10,Radix,Out-of-Order,1.72,588.8,0.89
10,LU,In-Order,1.14,306.1,0.82
10,Radix,In-Order,0.93,582.5,0.79
10,Radix,In-Order,1.3,343.9,0.8
10,Radix,In-Order,0.86,440.2,0.79
10,Matrix_Multiplication,In-Order,1.41,417.4,0.81
10,Matrix_Multiplication,In-Order,1.36,477.6,0.79
10,Matrix_Multiplication,In-Order,1.05,559.8,0.81
10,LU,In-Order,1.45,535.8,0.81
10,Convolution,Out-of-Order,1.47,461.9,0.91
10,Convolution,Out-of-Order,1.54,387.9,0.89
10,Convolution,In-Order,0.97,417.6,0.82
10,Convolution,Out-of-Order,1.32,319.1,0.89
10,FFT,In-Order,1.38,364.1,0.78
10,FFT,In-Order,1.27,356.3,0.8
10,Radix,In-Order,1.44,597.0,0.8
10,Radix,Out-of-Order,1.03,342.7,0.92
10,Convolution,In-Order,1.09,432.2,0.82
10,LU,In-Order,1.34,487.6,0.8
10,Matrix_Multiplication,Out-of-Order,1.39,420.6,0.92
10,Radix,Out-of-Order,1.71,425.5,0.91
10,Matrix_Multiplication,Out-of-Order,1.08,491.5,0.9
10,Radix,Out-of-Order,1.63,553.4,0.91
10,FFT,Out-of-Order,1.18,416.9,0.91
10,Radix,In-Order,1.17,569.8,0.79
10,Matrix_Multiplication,Out-of-Order,1.49,534.4,0.89
10,LU,Out-of-Order,1.39,330.5,0.88
10,FFT,In-Order,0.83,578.5,0.79
10,Radix,Out-of-Order,1.27,498.0,0.92
10,Radix,Out-of-Order,1.36,580.2,0.92
10,FFT,Out-of-Order,1.2,363.6,0.9
10,FFT,In-Order,1.07,509.6,0.79
10,FFT,In-Order,0.83,522.6,0.82
10,Radix,In-Order,0.94,523.1,0.8
10,Matrix_Multiplication,In-Order,1.26,549.7,0.81
10,LU,In-Order,1.33,462.9,0.79
10,Radix,Out-of-Order,1.52,343.3,0.88
10,FFT,In-Order,1.49,525.2,0.8
10,Convolution,In-Order,1.09,560.0,0.8
10,Convolution,In-Order,1.48,531.6,0.81
10,Radix,Out-of-Order,1.56,322.1,0.9
10,Matrix_Multiplication,In-Order,1.08,443.9,0.81
10,FFT,In-Order,1.2,466.4,0.82
10,Radix,In-Order,1.48,423.1,0.8
10,Radix,In-Order,1.22,343.7,0.79
10,Convolution,Out-of-Order,1.43,464.4,0.9
10,Convolution,In-Order,1.08,471.0,0.79
10,LU,Out-of-Order,1.61,560.3,0.88
10,LU,In-Order,1.44,517.9,0.82
10,Matrix_Multiplication,Out-of-Order,1.58,490.7,0.9
10,Matrix_Multiplication,Out-of-Order,1.69,342.7,0.89
10,Radix,In-Order,1.07,335.5,0.8
10,FFT,Out-of-Order,1.45,592.4,0.91
10,Convolution,Out-of-Order,1.17,599.2,0.89
10,Convolution,In-Order,1.36,363.0,0.81
10,Convolution,In-Order,1.06,569.8,0.79
10,LU,In-Order,0.92,380.0,0.79
10,Convolution,Out-of-Order,1.09,451.0,0.91
10,Convolution,Out-of-Order,1.33,586.3,0.89
10,Matrix_Multiplication,In-Order,1.03,305.1,0.81
10,Convolution,Out-of-Order,1.36,492.0,0.9
10,Matrix_Multiplication,In-Order,0.87,573.7,0.81
10,Radix,In-Order,0.88,329.2,0.78
10,Radix,Out-of-Order,1.71,536.4,0.89
